,length,diameter,mass,motor_thrust,burn_time,cg,cp,material,wind_speed,temperature,humidity,stable
32,35.85,7.25,1118.2,126.8,0.78,15.99,23.8,2,7.7,18.0,79.5,1
146,84.86,7.63,613.6,107.6,0.77,47.48,59.72,2,24.6,32.7,35.3,0
27,76.28,6.06,1387.7,162.1,1.19,43.4,52.04,0,5.2,11.3,30.4,1
122,58.62,7.79,1469.9,60.0,2.29,33.56,50.5,2,6.8,19.5,45.7,0
179,42.38,5.33,758.2,146.2,1.69,21.54,32.97,2,18.1,32.7,30.1,1
125,68.44,8.3,968.7,176.3,0.54,34.92,47.98,0,10.4,26.3,33.0,1
176,92.18,8.99,647.1,84.4,1.69,51.25,67.62,0,25.5,32.5,56.8,0
36,57.42,5.33,572.8,129.9,2.33,26.87,49.34,1,20.1,17.3,32.2,0
153,74.05,4.56,1060.9,100.2,2.33,39.69,60.54,0,28.0,36.3,40.6,0
98,32.29,7.55,1474.4,73.2,0.53,17.95,25.54,2,12.3,19.7,78.8,0
97,68.48,4.9,577.7,137.2,2.29,29.95,43.24,1,5.1,36.9,49.7,1
126,103.62,7.1,914.8,71.0,1.04,43.25,67.83,1,7.2,29.1,25.9,0
226,101.17251792333414,7.465742683484602,1357.3221610156438,97.92779863506064,0.9382843486983512,45.811453399331235,77.58100865858609,2,24.667831538094084,25.274186090876572,20.922319294841174,0
167,46.79,9.38,937.5,181.5,1.09,23.46,40.83,2,15.2,28.4,36.6,1
79,40.43,8.67,1023.1,179.8,0.94,23.85,30.31,1,19.2,22.4,29.4,1
37,38.79,3.66,1321.9,86.4,1.22,21.14,28.78,2,24.3,29.6,53.9,0
76,99.41,8.69,573.8,66.8,1.93,47.41,66.86,1,25.0,38.3,45.7,0
125,68.44,8.3,968.7,176.3,0.54,34.92,47.98,0,10.4,26.3,33.0,1
86,95.66,6.53,545.4,135.7,1.81,50.0,59.92,0,1.6,37.0,66.3,1
53,110.53,5.56,1406.4,161.8,2.3,61.87,70.47,1,1.8,34.8,76.2,1
149,55.08,7.57,1272.3,143.6,1.69,31.59,33.71,1,4.6,13.2,65.0,1
15,46.51,5.04,948.4,188.1,1.54,27.21,30.99,1,12.7,14.0,69.5,1
27,76.28,6.06,1387.7,162.1,1.19,43.4,52.04,0,5.2,11.3,30.4,1
162,87.02,6.48,636.4,87.3,0.99,40.64,68.48,0,28.6,36.4,31.7,0
187,79.97,4.65,628.9,110.1,1.37,33.07,51.12,0,18.6,16.5,67.9,1
172,76.09,4.11,896.5,69.1,1.97,40.05,65.16,1,17.8,35.4,51.2,0
45,89.63,9.53,1447.2,183.6,1.33,46.89,70.62,2,16.1,29.8,67.0,1
71,47.88,8.77,1469.9,184.5,1.04,21.39,41.08,2,12.0,25.3,36.5,1
235,69.53821522927869,6.832728647789929,1179.690930521407,123.1363575656083,1.9363630366022653,36.41365546823029,53.878201069059,1,22.66363921615996,20.336379288672592,41.07276340469281,0
182,113.22,7.59,992.6,87.8,0.71,59.61,100.86,2,16.9,25.1,22.0,1
213,50.733776514133645,7.947428378249525,1121.590625491461,109.38378113309417,0.9321223937855787,22.921883805280473,37.83488346721714,1,28.027042713620734,35.05541192335746,47.04060858829458,0
84,57.99,7.26,1084.3,189.4,2.1,34.15,40.47,1,13.7,12.5,40.8,1
25,100.67,5.09,1049.5,105.3,2.34,49.82,79.69,1,23.8,16.0,64.0,0
231,56.02330798978649,6.575498665156102,1163.877324819912,122.90809943860098,1.966010272751848,28.26169673035939,45.27583151459284,2,22.62514896513251,17.76470516588353,30.64390385031653,0
84,57.99,7.26,1084.3,189.4,2.1,34.15,40.47,1,13.7,12.5,40.8,1
152,43.04,7.78,1051.9,144.2,0.85,23.22,31.49,1,17.2,27.3,25.6,1
232,78.77100228162908,6.944413055938794,1205.2555163199236,82.48432725269213,1.2147434079639319,36.85403353058761,69.66749579637079,1,23.854532853402553,27.10393386608375,54.873080104728466,0
64,55.28,9.2,1462.2,65.3,1.3,26.77,33.36,0,18.1,11.4,43.9,0
133,60.39,4.25,1055.4,128.5,1.55,26.82,54.28,1,23.6,19.6,41.4,0
150,111.74,6.77,1020.2,67.5,1.7,60.53,96.11,1,6.7,14.5,53.5,0
114,87.01,8.93,545.2,102.3,1.6,45.12,64.01,1,7.7,14.9,33.6,1
63,62.11,6.87,1083.4,85.6,1.38,30.03,45.75,1,24.6,23.3,27.9,0
86,95.66,6.53,545.4,135.7,1.81,50.0,59.92,0,1.6,37.0,66.3,1
170,90.98,4.16,1014.0,66.6,1.83,47.62,81.1,1,23.3,26.2,31.8,0
106,66.93,6.86,1410.9,98.4,2.13,32.08,54.5,0,3.6,14.7,31.0,1
150,111.74,6.77,1020.2,67.5,1.7,60.53,96.11,1,6.7,14.5,53.5,0
95,74.44,6.89,853.4,141.6,0.91,32.4,49.13,1,19.0,38.8,67.3,1
157,98.55,7.31,528.8,130.0,0.59,56.78,71.6,1,18.2,34.4,42.3,1
76,99.41,8.69,573.8,66.8,1.93,47.41,66.86,1,25.0,38.3,45.7,0
234,74.69606381317558,8.326530837054014,825.5463312291332,91.16263078265145,1.2640628442389592,38.15283969206247,59.7919545065307,0,24.698021062356755,33.60465652553194,42.83271269181661,0
145,33.32,7.5,858.2,184.9,0.52,19.18,24.25,1,6.4,22.4,29.7,1
86,95.66,6.53,545.4,135.7,1.81,50.0,59.92,0,1.6,37.0,66.3,1
206,71.75687408104946,6.67108487141356,1152.0850408797207,141.77124019961056,2.091309481679956,32.90770063152233,57.23254614240679,1,23.622554150534636,22.85734639560539,33.78214664880399,0
224,111.63614242929462,4.183687877487013,1465.9480908265011,88.97425765456585,1.9205030298794925,50.21290454631675,75.93126972416687,1,17.11619697710888,25.525696972117185,52.82178787848535,0
148,34.63,5.93,1020.3,186.0,2.25,19.74,31.04,1,0.7,28.4,53.6,1
56,37.96,9.59,511.4,92.6,0.57,21.01,25.06,1,17.9,23.5,23.0,1
102,58.29,7.01,809.5,100.5,0.86,33.62,35.88,0,9.0,24.6,40.3,1
150,111.74,6.77,1020.2,67.5,1.7,60.53,96.11,1,6.7,14.5,53.5,0
90,40.76,3.7,955.7,98.6,1.94,23.99,29.31,0,13.4,30.0,52.9,1
44,53.29,3.6,1312.8,68.0,0.8,30.76,44.14,0,14.2,13.1,75.8,0
171,31.49,3.62,1283.7,177.0,2.37,18.78,20.6,1,3.7,25.7,73.8,1
209,107.51647499222803,8.210664742135041,1192.3082351599421,86.38554265108364,1.34,61.53156198551319,82.47962627378084,0,19.47442069370217,30.407657800454192,76.8933525786496,0
87,87.38,7.03,781.0,92.0,0.98,37.87,61.62,2,11.4,33.5,25.2,1
114,87.01,8.93,545.2,102.3,1.6,45.12,64.01,1,7.7,14.9,33.6,1
46,58.05,6.28,1486.0,139.0,0.67,25.92,37.12,2,5.4,38.3,23.4,1
167,46.79,9.38,937.5,181.5,1.09,23.46,40.83,2,15.2,28.4,36.6,1
178,114.31,8.79,992.1,158.0,1.49,63.12,80.91,2,0.5,30.4,73.8,1
169,83.18,3.95,848.3,173.2,1.45,38.05,55.84,2,2.4,21.3,58.6,1
134,114.86,3.8,1269.0,103.8,0.84,61.64,102.51,2,17.2,32.6,78.7,1
49,46.64,9.04,583.5,124.8,1.69,18.85,36.61,1,6.2,18.4,42.6,1
175,45.69,5.57,1449.5,72.5,1.02,23.21,39.35,0,8.3,10.3,30.0,0
83,35.72,4.11,1127.6,150.3,0.71,20.57,21.54,0,6.9,22.7,53.7,1
90,40.76,3.7,955.7,98.6,1.94,23.99,29.31,0,13.4,30.0,52.9,1
133,60.39,4.25,1055.4,128.5,1.55,26.82,54.28,1,23.6,19.6,41.4,0
90,40.76,3.7,955.7,98.6,1.94,23.99,29.31,0,13.4,30.0,52.9,1
136,76.69,9.06,1349.6,108.9,0.54,43.73,50.6,0,11.7,26.2,49.8,1
108,50.59,8.67,1449.8,88.2,1.02,27.28,35.51,0,0.6,13.3,63.2,1
56,37.96,9.59,511.4,92.6,0.57,21.01,25.06,1,17.9,23.5,23.0,1
30,84.68,8.67,643.0,157.0,0.95,34.5,73.52,0,23.1,29.4,30.7,0
20,85.07,7.77,1291.6,77.7,2.11,45.89,75.31,1,3.4,15.7,34.2,1
89,72.5,7.34,1390.3,78.1,0.99,32.36,45.21,1,29.9,39.3,63.9,0
39,69.61,4.65,581.3,106.6,1.76,32.23,45.64,1,4.5,28.4,29.9,1
111,44.51,4.01,918.2,139.3,1.04,19.8,38.65,0,7.3,21.3,61.0,1
44,53.29,3.6,1312.8,68.0,0.8,30.76,44.14,0,14.2,13.1,75.8,0
76,99.41,8.69,573.8,66.8,1.93,47.41,66.86,1,25.0,38.3,45.7,0
176,92.18,8.99,647.1,84.4,1.69,51.25,67.62,0,25.5,32.5,56.8,0
86,95.66,6.53,545.4,135.7,1.81,50.0,59.92,0,1.6,37.0,66.3,1
147,75.24,3.79,1171.6,131.5,2.3,40.0,53.52,2,9.7,32.3,76.8,1
100,32.83,3.84,1198.2,129.9,0.92,13.51,20.01,0,24.7,24.2,63.5,0
116,102.33,6.16,876.5,174.6,1.09,42.8,77.56,1,25.9,37.8,52.6,0
91,94.19,3.74,1120.1,113.8,2.21,49.91,60.26,0,10.0,10.3,27.7,1
144,55.64,6.09,1118.1,84.8,0.91,25.23,45.78,1,4.2,20.3,59.6,1
27,76.28,6.06,1387.7,162.1,1.19,43.4,52.04,0,5.2,11.3,30.4,1
168,33.67,4.77,1404.2,101.3,1.63,13.51,22.02,2,7.0,30.6,38.7,1
193,86.98,8.55,845.7,141.7,1.68,45.59,65.75,0,8.0,15.0,79.3,1
24,71.05,5.22,557.6,142.7,1.57,41.84,51.58,2,17.8,28.9,66.0,1
57,47.64,8.02,968.7,104.5,1.44,22.89,35.61,2,20.3,16.8,74.2,0
40,40.98,9.61,584.8,53.0,0.53,20.81,35.27,1,12.7,35.8,62.0,0
133,60.39,4.25,1055.4,128.5,1.55,26.82,54.28,1,23.6,19.6,41.4,0
74,93.62,6.82,1027.7,111.6,0.55,55.94,69.67,1,18.5,39.7,78.5,1
37,38.79,3.66,1321.9,86.4,1.22,21.14,28.78,2,24.3,29.6,53.9,0
133,60.39,4.25,1055.4,128.5,1.55,26.82,54.28,1,23.6,19.6,41.4,0
172,76.09,4.11,896.5,69.1,1.97,40.05,65.16,1,17.8,35.4,51.2,0
74,93.62,6.82,1027.7,111.6,0.55,55.94,69.67,1,18.5,39.7,78.5,1
141,52.66,6.58,1106.2,95.2,1.61,24.73,38.9,0,20.2,39.0,65.2,0
65,78.84,8.31,874.9,72.9,1.62,43.17,49.02,2,10.1,11.1,75.4,0
167,46.79,9.38,937.5,181.5,1.09,23.46,40.83,2,15.2,28.4,36.6,1
2,95.88,4.55,1005.3,76.6,1.65,55.09,58.16,2,21.5,29.7,62.2,0
116,102.33,6.16,876.5,174.6,1.09,42.8,77.56,1,25.9,37.8,52.6,0
98,32.29,7.55,1474.4,73.2,0.53,17.95,25.54,2,12.3,19.7,78.8,0
224,111.63614242929462,4.183687877487013,1465.9480908265011,88.97425765456585,1.9205030298794925,50.21290454631675,75.93126972416687,1,17.11619697710888,25.525696972117185,52.82178787848535,0
151,51.56,9.07,1352.2,191.0,1.83,29.26,39.89,1,28.7,12.8,53.2,0
18,68.88,7.72,1172.5,170.9,0.61,40.16,54.85,2,11.2,27.5,27.3,1
145,33.32,7.5,858.2,184.9,0.52,19.18,24.25,1,6.4,22.4,29.7,1
191,110.75,6.18,1140.9,137.9,1.89,57.2,68.89,1,2.2,15.4,64.4,1
115,108.43,8.02,526.4,189.4,1.37,55.95,85.99,2,23.6,18.2,44.2,0
124,50.51,9.71,1338.3,136.2,1.35,26.82,45.09,2,11.4,17.8,59.9,1
87,87.38,7.03,781.0,92.0,0.98,37.87,61.62,2,11.4,33.5,25.2,1
34,116.91,4.77,584.1,66.1,1.5,48.56,93.0,1,22.0,13.8,64.4,0
189,51.77,8.74,651.9,192.1,2.14,28.04,38.11,1,12.9,29.9,71.4,1
0,63.71,7.67,603.1,75.3,1.91,27.84,52.72,1,17.4,16.6,26.2,1
227,86.1016633110989,6.968929255664932,626.7064460615996,95.93066425217226,0.8964657076119261,43.54806618152011,64.7556345394567,0,26.89937650203502,34.826923264382394,33.230561148168476,0
152,43.04,7.78,1051.9,144.2,0.85,23.22,31.49,1,17.2,27.3,25.6,1
172,76.09,4.11,896.5,69.1,1.97,40.05,65.16,1,17.8,35.4,51.2,0
176,92.18,8.99,647.1,84.4,1.69,51.25,67.62,0,25.5,32.5,56.8,0
125,68.44,8.3,968.7,176.3,0.54,34.92,47.98,0,10.4,26.3,33.0,1
234,74.69606381317558,8.326530837054014,825.5463312291332,91.16263078265145,1.2640628442389592,38.15283969206247,59.7919545065307,0,24.698021062356755,33.60465652553194,42.83271269181661,0
225,89.48374327409333,8.168850758582828,650.0889838149557,151.33245766979127,0.9664012479009256,37.7073551450699,73.2940272511428,0,23.172894435115225,26.028632375920846,32.24900674619853,0
88,109.85,5.36,1450.4,165.4,0.7,65.72,67.0,2,10.9,16.8,34.2,1
143,57.08,6.32,1171.7,125.4,2.16,29.29,46.7,2,21.6,14.5,27.6,0
225,89.48374327409333,8.168850758582828,650.0889838149557,151.33245766979127,0.9664012479009256,37.7073551450699,73.2940272511428,0,23.172894435115225,26.028632375920846,32.24900674619853,0
220,92.32547886128395,7.753527227658071,585.9805788415799,133.5090441600775,0.9600418887047251,50.16275799554837,68.04066736045522,2,24.28326351882546,28.107321022969145,38.11895468245342,0
146,84.86,7.63,613.6,107.6,0.77,47.48,59.72,2,24.6,32.7,35.3,0
150,111.74,6.77,1020.2,67.5,1.7,60.53,96.11,1,6.7,14.5,53.5,0
210,53.936828500601315,8.691583676452844,1460.4212431655512,66.3084290714985,1.2607833138861697,26.271387847981302,34.19895696364944,0,16.72741598601594,11.245934447409953,41.953171653634854,0
24,71.05,5.22,557.6,142.7,1.57,41.84,51.58,2,17.8,28.9,66.0,1
15,46.51,5.04,948.4,188.1,1.54,27.21,30.99,1,12.7,14.0,69.5,1
181,40.21,8.03,1480.0,131.4,2.04,18.83,28.84,0,11.6,24.1,55.9,1
72,30.5,9.14,543.2,62.0,1.79,12.46,25.44,1,11.0,21.6,36.5,0
128,30.63,6.23,556.4,80.2,1.77,14.54,24.43,2,24.8,39.4,47.6,0
41,74.57,9.7,1486.6,98.3,1.83,41.62,62.12,0,4.6,21.8,55.1,1
146,84.86,7.63,613.6,107.6,0.77,47.48,59.72,2,24.6,32.7,35.3,0
224,111.63614242929462,4.183687877487013,1465.9480908265011,88.97425765456585,1.9205030298794925,50.21290454631675,75.93126972416687,1,17.11619697710888,25.525696972117185,52.82178787848535,0
161,86.91,7.68,713.0,96.8,1.71,37.0,57.64,1,9.5,15.8,46.5,1
79,40.43,8.67,1023.1,179.8,0.94,23.85,30.31,1,19.2,22.4,29.4,1
235,69.53821522927869,6.832728647789929,1179.690930521407,123.1363575656083,1.9363630366022653,36.41365546823029,53.878201069059,1,22.66363921615996,20.336379288672592,41.07276340469281,0
103,75.77,7.64,1313.8,70.2,1.67,44.37,57.77,0,29.4,37.6,38.5,0
182,113.22,7.59,992.6,87.8,0.71,59.61,100.86,2,16.9,25.1,22.0,1
145,33.32,7.5,858.2,184.9,0.52,19.18,24.25,1,6.4,22.4,29.7,1
33,115.4,6.7,601.1,129.8,0.85,48.94,70.32,1,9.1,14.5,64.8,1
88,109.85,5.36,1450.4,165.4,0.7,65.72,67.0,2,10.9,16.8,34.2,1
124,50.51,9.71,1338.3,136.2,1.35,26.82,45.09,2,11.4,17.8,59.9,1
44,53.29,3.6,1312.8,68.0,0.8,30.76,44.14,0,14.2,13.1,75.8,0
133,60.39,4.25,1055.4,128.5,1.55,26.82,54.28,1,23.6,19.6,41.4,0
20,85.07,7.77,1291.6,77.7,2.11,45.89,75.31,1,3.4,15.7,34.2,1
121,110.65,8.14,880.9,77.2,1.47,65.41,71.69,2,3.5,30.1,70.8,1
69,118.82,5.41,1463.2,92.8,2.39,54.35,81.69,0,19.4,13.2,22.7,1
95,74.44,6.89,853.4,141.6,0.91,32.4,49.13,1,19.0,38.8,67.3,1
104,111.68,8.22,1184.7,59.5,1.34,66.89,90.76,0,14.2,25.6,76.8,0
47,76.81,9.78,1253.4,151.9,2.49,31.1,46.84,2,9.4,34.3,71.2,1
234,74.69606381317558,8.326530837054014,825.5463312291332,91.16263078265145,1.2640628442389592,38.15283969206247,59.7919545065307,0,24.698021062356755,33.60465652553194,42.83271269181661,0
38,91.58,7.7,1206.2,90.4,1.66,37.83,81.55,2,23.0,34.3,78.8,0
30,84.68,8.67,643.0,157.0,0.95,34.5,73.52,0,23.1,29.4,30.7,0
233,65.79348860656924,7.7783162899583855,1127.255772285979,175.98159200277695,2.1372609386395283,30.495655228504823,52.01733469430684,0,27.26290985839891,24.968339460434294,37.02568264322032,0
9,93.73,4.55,591.3,153.6,0.73,46.67,84.28,2,24.0,25.8,58.2,0
29,34.18,7.6,617.1,87.9,1.4,19.34,24.71,0,27.2,18.0,49.8,0
17,77.23,8.35,828.7,91.5,1.3,39.66,62.1,0,24.5,33.7,42.4,0
187,79.97,4.65,628.9,110.1,1.37,33.07,51.12,0,18.6,16.5,67.9,1
87,87.38,7.03,781.0,92.0,0.98,37.87,61.62,2,11.4,33.5,25.2,1
124,50.51,9.71,1338.3,136.2,1.35,26.82,45.09,2,11.4,17.8,59.9,1
72,30.5,9.14,543.2,62.0,1.79,12.46,25.44,1,11.0,21.6,36.5,0
222,77.41778816415074,3.535004152647915,1403.7486296261882,124.43244743511146,1.4950789003103861,35.43467062723549,53.89712636764277,0,25.616514402909782,22.80182716508263,42.08564497400605,0
14,46.36,8.13,1131.8,181.0,2.24,25.09,37.46,1,27.5,17.5,32.6,0
3,83.88,9.34,1326.5,63.3,1.71,45.84,58.47,0,12.0,35.4,23.2,0
190,38.38,9.94,638.8,73.0,2.1,15.87,25.75,2,5.1,10.1,27.1,0
167,46.79,9.38,937.5,181.5,1.09,23.46,40.83,2,15.2,28.4,36.6,1
8,84.1,3.53,1405.4,125.5,1.4,37.84,57.36,0,25.8,20.6,39.3,0
108,50.59,8.67,1449.8,88.2,1.02,27.28,35.51,0,0.6,13.3,63.2,1
136,76.69,9.06,1349.6,108.9,0.54,43.73,50.6,0,11.7,26.2,49.8,1
153,74.05,4.56,1060.9,100.2,2.33,39.69,60.54,0,28.0,36.3,40.6,0
131,49.99,8.43,1499.7,172.2,2.17,24.95,40.78,2,26.2,15.4,67.2,0
208,75.81649574750872,4.140687478973578,897.4726086232063,69.20899924225587,1.9460201667037071,39.863024376745685,64.83702686063873,1,17.843599696902352,35.009279639298164,51.300614685159275,0
15,46.51,5.04,948.4,188.1,1.54,27.21,30.99,1,12.7,14.0,69.5,1
142,74.75,4.63,728.6,162.1,1.8,40.04,64.32,0,16.0,24.7,21.1,1
98,32.29,7.55,1474.4,73.2,0.53,17.95,25.54,2,12.3,19.7,78.8,0
120,102.67,7.07,1094.1,190.8,2.24,59.32,69.21,0,1.9,39.8,33.6,1
51,99.76,6.0,1058.4,130.6,2.0,50.46,74.27,1,7.7,17.6,48.9,1
68,36.71,5.84,723.6,78.0,2.22,17.29,28.63,1,7.9,34.1,37.0,1
4,44.04,7.44,820.0,68.1,1.35,24.72,32.88,2,29.3,31.7,49.2,0
19,56.21,9.02,1252.4,162.2,1.17,22.87,38.33,0,15.8,30.4,64.1,1
78,62.26,8.06,1469.3,195.4,0.55,27.62,40.02,0,2.1,20.6,36.1,1
145,33.32,7.5,858.2,184.9,0.52,19.18,24.25,1,6.4,22.4,29.7,1
110,56.08,6.35,1113.4,164.0,1.68,31.58,35.0,1,23.1,12.9,25.3,0
1,115.56,4.05,1402.6,91.8,0.81,58.75,70.19,0,2.7,15.2,33.5,1
92,98.47,8.85,777.4,126.1,2.16,51.36,75.85,0,17.4,17.7,72.9,1
12,104.92,7.74,1450.6,144.2,0.75,61.78,68.1,2,23.8,21.6,64.8,0
3,83.88,9.34,1326.5,63.3,1.71,45.84,58.47,0,12.0,35.4,23.2,0
169,83.18,3.95,848.3,173.2,1.45,38.05,55.84,2,2.4,21.3,58.6,1
108,50.59,8.67,1449.8,88.2,1.02,27.28,35.51,0,0.6,13.3,63.2,1
73,103.39,9.44,1391.1,128.7,1.32,41.73,63.26,2,10.3,23.9,67.2,1
188,77.67,8.38,628.0,119.3,0.99,35.74,69.2,0,8.9,14.1,78.1,1
94,99.39,4.33,963.7,67.2,1.84,44.34,83.51,1,28.8,12.1,69.7,0
104,111.68,8.22,1184.7,59.5,1.34,66.89,90.76,0,14.2,25.6,76.8,0
7,107.96,7.81,510.8,104.6,2.35,61.52,79.22,0,3.7,29.6,21.4,1
66,42.68,8.03,785.7,86.9,0.81,19.11,30.63,1,27.2,32.4,48.3,0
190,38.38,9.94,638.8,73.0,2.1,15.87,25.75,2,5.1,10.1,27.1,0
109,36.93,5.26,1225.7,152.2,1.26,15.91,31.19,2,22.1,28.0,45.1,0
8,84.1,3.53,1405.4,125.5,1.4,37.84,57.36,0,25.8,20.6,39.3,0
221,79.56897864408697,4.854202606929555,584.0849381689784,144.3569207894481,1.3540053475478064,38.9479338240959,70.65328322292478,1,22.47898696535222,22.484971591152277,48.05991310234815,0
116,102.33,6.16,876.5,174.6,1.09,42.8,77.56,1,25.9,37.8,52.6,0
10,31.85,7.07,819.3,55.9,2.47,14.15,23.18,2,5.5,24.4,28.9,0
98,32.29,7.55,1474.4,73.2,0.53,17.95,25.54,2,12.3,19.7,78.8,0
228,86.1493545048726,7.3855591640077325,1120.6742949931627,156.09382438963732,1.7616612539884018,35.442933394108984,66.68309688913824,0,27.149529995441824,36.15047000455817,44.444619154891384,0
41,74.57,9.7,1486.6,98.3,1.83,41.62,62.12,0,4.6,21.8,55.1,1
140,116.62,6.7,1454.1,119.4,1.05,65.88,78.99,0,18.8,12.8,65.5,1
163,78.22,7.05,514.5,161.6,1.28,42.92,61.75,0,24.8,29.7,31.2,0
119,78.54,5.13,650.4,159.6,0.78,33.45,48.55,0,4.8,10.4,56.8,1
140,116.62,6.7,1454.1,119.4,1.05,65.88,78.99,0,18.8,12.8,65.5,1
11,117.29,8.0,1450.1,169.9,2.18,70.08,86.26,1,8.9,15.3,61.7,1
36,57.42,5.33,572.8,129.9,2.33,26.87,49.34,1,20.1,17.3,32.2,0
73,103.39,9.44,1391.1,128.7,1.32,41.73,63.26,2,10.3,23.9,67.2,1
72,30.5,9.14,543.2,62.0,1.79,12.46,25.44,1,11.0,21.6,36.5,0
51,99.76,6.0,1058.4,130.6,2.0,50.46,74.27,1,7.7,17.6,48.9,1
198,109.84,8.38,692.3,154.5,2.4,60.4,86.24,2,6.9,25.3,79.8,1
129,75.97,5.11,1364.7,74.5,1.02,34.33,56.94,0,8.4,32.4,65.0,0
55,112.97,7.12,992.6,69.1,0.88,53.11,82.37,1,8.2,21.6,57.9,0
59,59.28,4.13,618.8,135.6,0.63,31.15,45.92,0,13.4,23.5,66.8,1
22,56.29,4.11,591.2,105.6,1.17,32.92,41.07,0,19.1,19.7,23.8,1
102,58.29,7.01,809.5,100.5,0.86,33.62,35.88,0,9.0,24.6,40.3,1
39,69.61,4.65,581.3,106.6,1.76,32.23,45.64,1,4.5,28.4,29.9,1
63,62.11,6.87,1083.4,85.6,1.38,30.03,45.75,1,24.6,23.3,27.9,0
230,58.51541360319843,7.834151742362337,1469.6588876480923,60.16596045001446,2.258999840468997,33.347382744226756,49.963290167311726,1,7.153840204747812,19.246362331109975,45.64363607358,0
84,57.99,7.26,1084.3,189.4,2.1,34.15,40.47,1,13.7,12.5,40.8,1
150,111.74,6.77,1020.2,67.5,1.7,60.53,96.11,1,6.7,14.5,53.5,0
156,90.49,3.67,634.0,143.0,1.54,39.07,78.75,1,9.4,26.7,67.9,1
205,66.97696581710338,7.407581436776523,619.2124616126703,101.9412364040216,1.9539571793952097,37.64809516961298,46.4272060374209,0,22.325184398276463,36.49093935654672,21.423852710220874,0
217,60.35638170514974,5.917806909413903,955.3110856127869,75.6159662522202,0.5577225399644378,29.318156145647407,46.095746252219826,2,20.417562877442233,12.38100603907577,57.27983126110107,0
178,114.31,8.79,992.1,158.0,1.49,63.12,80.91,2,0.5,30.4,73.8,1
196,95.34,9.08,1167.6,189.8,2.33,56.7,69.53,2,18.5,22.1,63.5,1
222,77.41778816415074,3.535004152647915,1403.7486296261882,124.43244743511146,1.4950789003103861,35.43467062723549,53.89712636764277,0,25.616514402909782,22.80182716508263,42.08564497400605,0
88,109.85,5.36,1450.4,165.4,0.7,65.72,67.0,2,10.9,16.8,34.2,1
30,84.68,8.67,643.0,157.0,0.95,34.5,73.52,0,23.1,29.4,30.7,0
177,64.81,3.65,1426.6,158.3,0.6,27.31,48.9,2,0.0,32.8,41.8,1
19,56.21,9.02,1252.4,162.2,1.17,22.87,38.33,0,15.8,30.4,64.1,1
235,69.53821522927869,6.832728647789929,1179.690930521407,123.1363575656083,1.9363630366022653,36.41365546823029,53.878201069059,1,22.66363921615996,20.336379288672592,41.07276340469281,0
182,113.22,7.59,992.6,87.8,0.71,59.61,100.86,2,16.9,25.1,22.0,1
208,75.81649574750872,4.140687478973578,897.4726086232063,69.20899924225587,1.9460201667037071,39.863024376745685,64.83702686063873,1,17.843599696902352,35.009279639298164,51.300614685159275,0
129,75.97,5.11,1364.7,74.5,1.02,34.33,56.94,0,8.4,32.4,65.0,0
152,43.04,7.78,1051.9,144.2,0.85,23.22,31.49,1,17.2,27.3,25.6,1
12,104.92,7.74,1450.6,144.2,0.75,61.78,68.1,2,23.8,21.6,64.8,0
121,110.65,8.14,880.9,77.2,1.47,65.41,71.69,2,3.5,30.1,70.8,1
102,58.29,7.01,809.5,100.5,0.86,33.62,35.88,0,9.0,24.6,40.3,1
219,35.94179558929335,4.917743838243063,1219.0717996842848,146.82513210761994,1.178051341551156,15.331538881537572,28.49533528982919,1,22.72666621166763,27.084103229101157,49.534868574878615,0
105,52.44,9.84,662.6,198.5,2.29,22.8,45.17,0,11.5,28.5,78.0,1
118,110.33,4.52,1487.3,68.6,2.03,49.99,68.9,1,15.2,24.9,52.9,0
69,118.82,5.41,1463.2,92.8,2.39,54.35,81.69,0,19.4,13.2,22.7,1
194,60.51,5.72,1396.8,52.7,1.22,24.76,42.42,0,5.3,15.4,49.1,0
185,89.4,8.72,740.1,186.3,1.49,52.52,62.36,2,14.5,29.3,69.2,1
98,32.29,7.55,1474.4,73.2,0.53,17.95,25.54,2,12.3,19.7,78.8,0
81,86.1,5.7,1195.7,88.7,1.84,35.98,69.8,0,17.8,34.9,22.8,1
74,93.62,6.82,1027.7,111.6,0.55,55.94,69.67,1,18.5,39.7,78.5,1
117,46.79,4.63,1310.6,194.8,2.4,26.93,38.34,1,18.3,30.3,67.5,1
83,35.72,4.11,1127.6,150.3,0.71,20.57,21.54,0,6.9,22.7,53.7,1
191,110.75,6.18,1140.9,137.9,1.89,57.2,68.89,1,2.2,15.4,64.4,1
68,36.71,5.84,723.6,78.0,2.22,17.29,28.63,1,7.9,34.1,37.0,1
210,53.936828500601315,8.691583676452844,1460.4212431655512,66.3084290714985,1.2607833138861697,26.271387847981302,34.19895696364944,0,16.72741598601594,11.245934447409953,41.953171653634854,0
213,50.733776514133645,7.947428378249525,1121.590625491461,109.38378113309417,0.9321223937855787,22.921883805280473,37.83488346721714,1,28.027042713620734,35.05541192335746,47.04060858829458,0
58,34.07,7.21,556.3,146.9,1.63,16.9,21.1,1,13.3,36.7,74.6,1
187,79.97,4.65,628.9,110.1,1.37,33.07,51.12,0,18.6,16.5,67.9,1
210,53.936828500601315,8.691583676452844,1460.4212431655512,66.3084290714985,1.2607833138861697,26.271387847981302,34.19895696364944,0,16.72741598601594,11.245934447409953,41.953171653634854,0
